county,precinct,office,district,candidate,party,election_day,absentee,votes
Columbia,Gallatin-1,U.S. House,19,DAVE CLEGG,Democratic,5,1,6
Columbia,Ghent-1,U.S. House,19,DAVE CLEGG,Democratic,5,1,6
Columbia,Hudson 1-1,U.S. House,19,DAVE CLEGG,Democratic,8,1,9
Columbia,Hudson 3-1,U.S. House,19,DAVE CLEGG,Democratic,5,1,6
Columbia,Kinderhook-2,U.S. House,19,DAVE CLEGG,Democratic,11,1,12
Columbia,Chatham-2,U.S. House,19,DAVE CLEGG,Democratic,6,2,8
Columbia,Claverack-3,U.S. House,19,DAVE CLEGG,Democratic,1,2,3
Columbia,Copake-2,U.S. House,19,DAVE CLEGG,Democratic,5,2,7
Columbia,Germantown-1,U.S. House,19,DAVE CLEGG,Democratic,3,2,5
Columbia,Kinderhook-1,U.S. House,19,DAVE CLEGG,Democratic,14,2,16
Columbia,Kinderhook-6,U.S. House,19,DAVE CLEGG,Democratic,7,2,9
Columbia,Livingston-2,U.S. House,19,DAVE CLEGG,Democratic,5,2,7
Columbia,Stuyvesant-1,U.S. House,19,DAVE CLEGG,Democratic,5,2,7
Columbia,Canaan-2,U.S. House,19,DAVE CLEGG,Democratic,8,3,11
Columbia,Kinderhook-5,U.S. House,19,DAVE CLEGG,Democratic,1,3,4
Columbia,Taghkanic-1,U.S. House,19,DAVE CLEGG,Democratic,2,4,6
Columbia,Ancram-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Ancram-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Austerlitz-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Austerlitz-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Canaan-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Canaan-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Chatham-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Chatham-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Chatham-3,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Claverack-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Claverack-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Claverack-3,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Claverack-4,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Claverack-5,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Clermont-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Copake-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Copake-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Gallatin-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Germantown-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Germantown-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Ghent-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Ghent-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Ghent-3,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Greenport-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Greenport-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Greenport-3,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Hillsdale-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Hillsdale-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Hudson 1-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Hudson 2-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Hudson 3-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Hudson 4-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Hudson 5-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Kinderhook-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Kinderhook-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Kinderhook-3,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Kinderhook-4,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Kinderhook-5,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Kinderhook-6,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Kinderhook-7,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Kinderhook-8,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Livingston-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Livingston-2,U.S. House,19,Blanks,Democratic,1,0,1
Columbia,New Lebanon-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,New Lebanon-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Stockport-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Stockport-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Stuyvesant-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Stuyvesant-2,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Taghkanic-1,U.S. House,19,Blanks,Democratic,0,0,0
Columbia,Ancram-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Ancram-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Austerlitz-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Austerlitz-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Canaan-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Canaan-2,U.S. House,19,Voids,Democratic,1,0,1
Columbia,Chatham-1,U.S. House,19,Voids,Democratic,1,0,1
Columbia,Chatham-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Chatham-3,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Claverack-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Claverack-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Claverack-3,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Claverack-5,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Clermont-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Copake-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Copake-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Gallatin-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Germantown-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Germantown-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Ghent-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Ghent-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Greenport-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Greenport-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Greenport-3,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Hillsdale-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Hillsdale-2,U.S. House,19,Voids,Democratic,1,0,1
Columbia,Hudson 1-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Hudson 2-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Hudson 3-1,U.S. House,19,Voids,Democratic,1,0,1
Columbia,Hudson 4-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Hudson 5-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Kinderhook-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Kinderhook-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Kinderhook-3,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Kinderhook-4,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Kinderhook-5,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Kinderhook-6,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Kinderhook-7,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Kinderhook-8,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Livingston-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Livingston-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,New Lebanon-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,New Lebanon-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Stockport-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Stockport-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Stuyvesant-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Stuyvesant-2,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Taghkanic-1,U.S. House,19,Voids,Democratic,0,0,0
Columbia,Claverack-4,U.S. House,19,Voids,Democratic,0,1,1
Columbia,Ghent-3,U.S. House,19,Voids,Democratic,0,1,1
Columbia,Ancram-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Ancram-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Austerlitz-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Austerlitz-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Canaan-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Canaan-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Chatham-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Chatham-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Chatham-3,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Claverack-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Claverack-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Claverack-3,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Claverack-4,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Claverack-5,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Clermont-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Copake-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Copake-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Gallatin-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Germantown-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Germantown-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Ghent-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Ghent-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Ghent-3,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Greenport-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Greenport-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Greenport-3,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Hillsdale-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Hillsdale-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Hudson 1-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Hudson 2-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Hudson 3-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Hudson 4-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Hudson 5-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Kinderhook-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Kinderhook-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Kinderhook-3,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Kinderhook-4,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Kinderhook-5,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Kinderhook-6,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Kinderhook-7,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Kinderhook-8,U.S. House,19,Write-Ins,Democratic,1,0,1
Columbia,Livingston-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Livingston-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,New Lebanon-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,New Lebanon-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Stockport-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Stockport-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Stuyvesant-1,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Stuyvesant-2,U.S. House,19,Write-Ins,Democratic,0,0,0
Columbia,Taghkanic-1,U.S. House,19,Write-Ins,Democratic,0,0,0
