county,assembly_district,precinct,party,office,district,candidate,votes
Bronx,85,65,Democratic,President,,Affidavit,7
Bronx,85,65,Democratic,President,,Pete Buttigieg,0
Bronx,85,65,Democratic,President,,Amy Klobuchar,0
Bronx,85,65,Democratic,President,,Joseph R. Biden,87
Bronx,85,65,Democratic,President,,Tulsi Gabbard,0
Bronx,85,65,Democratic,President,,Bernie Sanders,37
Bronx,85,65,Democratic,President,,Michael R. Bloomberg,8
Bronx,85,65,Democratic,President,,Tom Steyer,0
Bronx,85,65,Democratic,President,,Michael Bennet,0
Bronx,85,65,Democratic,President,,Elizabeth Warren,10
Bronx,85,65,Democratic,President,,Andrew Yang,3
Bronx,85,65,Democratic,President,,Deval Patrick,0
Bronx,85,66,Democratic,President,,Public Counter,56
Bronx,85,66,Democratic,President,,Manually Counted Emergency,0
Bronx,85,66,Democratic,President,,Absentee / Military,29
Bronx,85,66,Democratic,President,,Federal,0
Bronx,85,66,Democratic,President,,Affidavit,0
Bronx,85,66,Democratic,President,,Pete Buttigieg,1
Bronx,85,66,Democratic,President,,Amy Klobuchar,0
Bronx,85,66,Democratic,President,,Joseph R. Biden,53
Bronx,85,66,Democratic,President,,Tulsi Gabbard,1
Bronx,85,66,Democratic,President,,Bernie Sanders,17
Bronx,85,66,Democratic,President,,Michael R. Bloomberg,4
Bronx,85,66,Democratic,President,,Tom Steyer,0
Bronx,85,66,Democratic,President,,Michael Bennet,0
Bronx,85,66,Democratic,President,,Elizabeth Warren,4
Bronx,85,66,Democratic,President,,Andrew Yang,1
Bronx,85,66,Democratic,President,,Deval Patrick,0
Bronx,85,67,Democratic,President,,Public Counter,109
Bronx,85,67,Democratic,President,,Manually Counted Emergency,0
Bronx,85,67,Democratic,President,,Absentee / Military,24
Bronx,85,67,Democratic,President,,Federal,0
Bronx,85,67,Democratic,President,,Affidavit,2
Bronx,85,67,Democratic,President,,Pete Buttigieg,3
Bronx,85,67,Democratic,President,,Amy Klobuchar,1
Bronx,85,67,Democratic,President,,Joseph R. Biden,100
Bronx,85,67,Democratic,President,,Tulsi Gabbard,1
Bronx,85,67,Democratic,President,,Bernie Sanders,13
Bronx,85,67,Democratic,President,,Michael R. Bloomberg,5
Bronx,85,67,Democratic,President,,Tom Steyer,0
Bronx,85,67,Democratic,President,,Michael Bennet,1
Bronx,85,67,Democratic,President,,Elizabeth Warren,3
Bronx,85,67,Democratic,President,,Andrew Yang,0
Bronx,85,67,Democratic,President,,Deval Patrick,0
Bronx,85,68,Democratic,President,,Public Counter,95
Bronx,85,68,Democratic,President,,Manually Counted Emergency,0
Bronx,85,68,Democratic,President,,Absentee / Military,44
Bronx,85,68,Democratic,President,,Federal,0
Bronx,85,68,Democratic,President,,Affidavit,3
Bronx,85,68,Democratic,President,,Pete Buttigieg,0
Bronx,85,68,Democratic,President,,Amy Klobuchar,0
Bronx,85,68,Democratic,President,,Joseph R. Biden,76
Bronx,85,68,Democratic,President,,Tulsi Gabbard,2
Bronx,85,68,Democratic,President,,Bernie Sanders,37
Bronx,85,68,Democratic,President,,Michael R. Bloomberg,16
Bronx,85,68,Democratic,President,,Tom Steyer,0
Bronx,85,68,Democratic,President,,Michael Bennet,1
Bronx,85,68,Democratic,President,,Elizabeth Warren,3
Bronx,85,68,Democratic,President,,Andrew Yang,0
Bronx,85,68,Democratic,President,,Deval Patrick,0
Bronx,85,69,Democratic,President,,Public Counter,139
Bronx,85,69,Democratic,President,,Manually Counted Emergency,0
Bronx,85,69,Democratic,President,,Absentee / Military,34
Bronx,85,69,Democratic,President,,Federal,0
Bronx,85,69,Democratic,President,,Affidavit,5
Bronx,85,69,Democratic,President,,Pete Buttigieg,0
Bronx,85,69,Democratic,President,,Amy Klobuchar,1
Bronx,85,69,Democratic,President,,Joseph R. Biden,105
Bronx,85,69,Democratic,President,,Tulsi Gabbard,0
Bronx,85,69,Democratic,President,,Bernie Sanders,35
Bronx,85,69,Democratic,President,,Michael R. Bloomberg,17
Bronx,85,69,Democratic,President,,Tom Steyer,1
Bronx,85,69,Democratic,President,,Michael Bennet,0
Bronx,85,69,Democratic,President,,Elizabeth Warren,5
Bronx,85,69,Democratic,President,,Andrew Yang,1
Bronx,85,69,Democratic,President,,Deval Patrick,0
Bronx,85,70,Democratic,President,,Public Counter,82
Bronx,85,70,Democratic,President,,Manually Counted Emergency,0
Bronx,85,70,Democratic,President,,Absentee / Military,25
Bronx,85,70,Democratic,President,,Federal,0
Bronx,85,70,Democratic,President,,Affidavit,1
Bronx,85,70,Democratic,President,,Pete Buttigieg,2
Bronx,85,70,Democratic,President,,Amy Klobuchar,0
Bronx,85,70,Democratic,President,,Joseph R. Biden,56
Bronx,85,70,Democratic,President,,Tulsi Gabbard,0
Bronx,85,70,Democratic,President,,Bernie Sanders,31
Bronx,85,70,Democratic,President,,Michael R. Bloomberg,9
Bronx,85,70,Democratic,President,,Tom Steyer,1
Bronx,85,70,Democratic,President,,Michael Bennet,2
Bronx,85,70,Democratic,President,,Elizabeth Warren,2
Bronx,85,70,Democratic,President,,Andrew Yang,0
Bronx,85,70,Democratic,President,,Deval Patrick,0
Bronx,85,71,Democratic,President,,Public Counter,47
Bronx,85,71,Democratic,President,,Manually Counted Emergency,0
Bronx,85,71,Democratic,President,,Absentee / Military,0
Bronx,85,71,Democratic,President,,Federal,0
Bronx,85,71,Democratic,President,,Affidavit,0
Bronx,85,71,Democratic,President,,Pete Buttigieg,0
Bronx,85,71,Democratic,President,,Amy Klobuchar,0
Bronx,85,71,Democratic,President,,Joseph R. Biden,0
Bronx,85,71,Democratic,President,,Tulsi Gabbard,0
Bronx,85,71,Democratic,President,,Bernie Sanders,0
Bronx,85,71,Democratic,President,,Michael R. Bloomberg,0
Bronx,85,71,Democratic,President,,Tom Steyer,0
Bronx,85,71,Democratic,President,,Michael Bennet,0
Bronx,85,71,Democratic,President,,Elizabeth Warren,0
Bronx,85,71,Democratic,President,,Andrew Yang,0
Bronx,85,71,Democratic,President,,Deval Patrick,0
Bronx,85,72,Democratic,President,,Public Counter,0
Bronx,85,72,Democratic,President,,Manually Counted Emergency,0
Bronx,85,72,Democratic,President,,Absentee / Military,0
Bronx,85,72,Democratic,President,,Federal,0
Bronx,85,72,Democratic,President,,Affidavit,0
Bronx,85,73,Democratic,President,,Public Counter,0
Bronx,85,73,Democratic,President,,Manually Counted Emergency,0
Bronx,85,73,Democratic,President,,Absentee / Military,0
Bronx,85,73,Democratic,President,,Federal,0
Bronx,85,73,Democratic,President,,Affidavit,0
Bronx,85,73,Democratic,President,,Pete Buttigieg,0
Bronx,85,73,Democratic,President,,Amy Klobuchar,0
Bronx,85,73,Democratic,President,,Joseph R. Biden,0
Bronx,85,73,Democratic,President,,Tulsi Gabbard,0
Bronx,85,73,Democratic,President,,Bernie Sanders,0
Bronx,85,73,Democratic,President,,Michael R. Bloomberg,0
Bronx,85,73,Democratic,President,,Tom Steyer,0
Bronx,85,73,Democratic,President,,Michael Bennet,0
Bronx,85,73,Democratic,President,,Elizabeth Warren,0
Bronx,85,73,Democratic,President,,Andrew Yang,0
Bronx,85,73,Democratic,President,,Deval Patrick,0
Bronx,85,74,Democratic,President,,Public Counter,0
Bronx,85,74,Democratic,President,,Manually Counted Emergency,0
Bronx,85,74,Democratic,President,,Absentee / Military,0
Bronx,85,74,Democratic,President,,Federal,0
Bronx,85,74,Democratic,President,,Affidavit,0
Bronx,85,75,Democratic,President,,Public Counter,0
Bronx,85,75,Democratic,President,,Manually Counted Emergency,0
Bronx,85,75,Democratic,President,,Absentee / Military,0
Bronx,85,75,Democratic,President,,Federal,0
Bronx,85,75,Democratic,President,,Affidavit,0
Bronx,85,75,Democratic,President,,Pete Buttigieg,0
Bronx,85,75,Democratic,President,,Amy Klobuchar,0
Bronx,85,75,Democratic,President,,Joseph R. Biden,0
Bronx,85,75,Democratic,President,,Tulsi Gabbard,0
Bronx,85,75,Democratic,President,,Bernie Sanders,0
Bronx,85,75,Democratic,President,,Michael R. Bloomberg,0
Bronx,85,75,Democratic,President,,Tom Steyer,0
Bronx,85,75,Democratic,President,,Michael Bennet,0
Bronx,85,75,Democratic,President,,Elizabeth Warren,0
Bronx,85,75,Democratic,President,,Andrew Yang,0
Bronx,85,75,Democratic,President,,Deval Patrick,0
Bronx,85,76,Democratic,President,,Public Counter,0
Bronx,85,76,Democratic,President,,Manually Counted Emergency,0
Bronx,85,76,Democratic,President,,Absentee / Military,0
Bronx,85,76,Democratic,President,,Federal,0
Bronx,85,76,Democratic,President,,Affidavit,0
Bronx,85,76,Democratic,President,,Pete Buttigieg,0
Bronx,85,76,Democratic,President,,Amy Klobuchar,0
Bronx,85,76,Democratic,President,,Joseph R. Biden,0
Bronx,85,76,Democratic,President,,Tulsi Gabbard,0
Bronx,85,76,Democratic,President,,Bernie Sanders,0
Bronx,85,76,Democratic,President,,Michael R. Bloomberg,0
Bronx,85,76,Democratic,President,,Tom Steyer,0
Bronx,85,76,Democratic,President,,Michael Bennet,0
Bronx,85,76,Democratic,President,,Elizabeth Warren,0
Bronx,85,76,Democratic,President,,Andrew Yang,0
Bronx,85,76,Democratic,President,,Deval Patrick,0
Bronx,85,77,Democratic,President,,Public Counter,0
Bronx,85,77,Democratic,President,,Manually Counted Emergency,0
Bronx,85,77,Democratic,President,,Absentee / Military,0
Bronx,85,77,Democratic,President,,Federal,0
Bronx,85,77,Democratic,President,,Affidavit,0
Bronx,85,78,Democratic,President,,Public Counter,0
Bronx,85,78,Democratic,President,,Manually Counted Emergency,0
Bronx,85,78,Democratic,President,,Absentee / Military,0
Bronx,85,78,Democratic,President,,Federal,0
Bronx,85,78,Democratic,President,,Affidavit,0
Bronx,85,78,Democratic,President,,Pete Buttigieg,0
Bronx,85,78,Democratic,President,,Amy Klobuchar,0
Bronx,85,78,Democratic,President,,Joseph R. Biden,0
Bronx,85,78,Democratic,President,,Tulsi Gabbard,0
Bronx,85,78,Democratic,President,,Bernie Sanders,0
Bronx,85,78,Democratic,President,,Michael R. Bloomberg,0
Bronx,85,78,Democratic,President,,Tom Steyer,0
Bronx,85,78,Democratic,President,,Michael Bennet,0
Bronx,85,78,Democratic,President,,Elizabeth Warren,0
Bronx,85,78,Democratic,President,,Andrew Yang,0
Bronx,85,78,Democratic,President,,Deval Patrick,0
Bronx,85,79,Democratic,President,,Public Counter,0
Bronx,85,79,Democratic,President,,Manually Counted Emergency,0
Bronx,85,79,Democratic,President,,Absentee / Military,0
Bronx,85,79,Democratic,President,,Federal,0
Bronx,85,79,Democratic,President,,Affidavit,0
Bronx,85,80,Democratic,President,,Public Counter,48
Bronx,85,80,Democratic,President,,Manually Counted Emergency,0
Bronx,85,80,Democratic,President,,Absentee / Military,20
Bronx,85,80,Democratic,President,,Federal,0
Bronx,85,80,Democratic,President,,Affidavit,0
Bronx,85,80,Democratic,President,,Pete Buttigieg,0
Bronx,85,80,Democratic,President,,Amy Klobuchar,0
Bronx,85,80,Democratic,President,,Joseph R. Biden,35
Bronx,85,80,Democratic,President,,Tulsi Gabbard,0
Bronx,85,80,Democratic,President,,Bernie Sanders,16
Bronx,85,80,Democratic,President,,Michael R. Bloomberg,6
Bronx,85,80,Democratic,President,,Tom Steyer,0
Bronx,85,80,Democratic,President,,Michael Bennet,0
Bronx,85,80,Democratic,President,,Elizabeth Warren,5
Bronx,85,80,Democratic,President,,Andrew Yang,0
Bronx,85,80,Democratic,President,,Deval Patrick,0
Bronx,85,81,Democratic,President,,Public Counter,140
Bronx,85,81,Democratic,President,,Manually Counted Emergency,0
Bronx,85,81,Democratic,President,,Absentee / Military,12
Bronx,85,81,Democratic,President,,Federal,0
Bronx,85,81,Democratic,President,,Affidavit,0
Bronx,85,81,Democratic,President,,Pete Buttigieg,0
Bronx,85,81,Democratic,President,,Amy Klobuchar,1
Bronx,85,81,Democratic,President,,Joseph R. Biden,87
Bronx,85,81,Democratic,President,,Tulsi Gabbard,0
Bronx,85,81,Democratic,President,,Bernie Sanders,27
Bronx,85,81,Democratic,President,,Michael R. Bloomberg,9
Bronx,85,81,Democratic,President,,Tom Steyer,1
Bronx,85,81,Democratic,President,,Michael Bennet,1
Bronx,85,81,Democratic,President,,Elizabeth Warren,4
Bronx,85,81,Democratic,President,,Andrew Yang,4
Bronx,85,81,Democratic,President,,Deval Patrick,1
Bronx,85,82,Democratic,President,,Public Counter,72
Bronx,85,82,Democratic,President,,Manually Counted Emergency,0
Bronx,85,82,Democratic,President,,Absentee / Military,15
Bronx,85,82,Democratic,President,,Federal,0
Bronx,85,82,Democratic,President,,Affidavit,1
Bronx,85,82,Democratic,President,,Pete Buttigieg,0
Bronx,85,82,Democratic,President,,Amy Klobuchar,0
Bronx,85,82,Democratic,President,,Joseph R. Biden,58
Bronx,85,82,Democratic,President,,Tulsi Gabbard,0
Bronx,85,82,Democratic,President,,Bernie Sanders,19
Bronx,85,82,Democratic,President,,Michael R. Bloomberg,5
Bronx,85,82,Democratic,President,,Tom Steyer,1
Bronx,85,82,Democratic,President,,Michael Bennet,0
Bronx,85,82,Democratic,President,,Elizabeth Warren,1
Bronx,85,82,Democratic,President,,Andrew Yang,2
Bronx,85,82,Democratic,President,,Deval Patrick,0
Bronx,85,83,Democratic,President,,Public Counter,53
Bronx,85,83,Democratic,President,,Manually Counted Emergency,0
Bronx,85,83,Democratic,President,,Absentee / Military,20
Bronx,85,83,Democratic,President,,Federal,0
Bronx,85,83,Democratic,President,,Affidavit,3
Bronx,85,83,Democratic,President,,Pete Buttigieg,0
Bronx,85,83,Democratic,President,,Amy Klobuchar,0
Bronx,85,83,Democratic,President,,Joseph R. Biden,41
Bronx,85,83,Democratic,President,,Tulsi Gabbard,0
Bronx,85,83,Democratic,President,,Bernie Sanders,11
Bronx,85,83,Democratic,President,,Michael R. Bloomberg,3
Bronx,85,83,Democratic,President,,Tom Steyer,0
Bronx,85,83,Democratic,President,,Michael Bennet,0
Bronx,85,83,Democratic,President,,Elizabeth Warren,1
Bronx,85,83,Democratic,President,,Andrew Yang,0
Bronx,85,83,Democratic,President,,Deval Patrick,0
Bronx,85,84,Democratic,President,,Public Counter,83
Bronx,85,84,Democratic,President,,Manually Counted Emergency,0
Bronx,85,84,Democratic,President,,Absentee / Military,24
Bronx,85,84,Democratic,President,,Federal,0
Bronx,85,84,Democratic,President,,Affidavit,1
Bronx,85,84,Democratic,President,,Pete Buttigieg,0
Bronx,85,84,Democratic,President,,Amy Klobuchar,1
Bronx,85,84,Democratic,President,,Joseph R. Biden,63
Bronx,85,84,Democratic,President,,Tulsi Gabbard,1
Bronx,85,84,Democratic,President,,Bernie Sanders,27
Bronx,85,84,Democratic,President,,Michael R. Bloomberg,4
Bronx,85,84,Democratic,President,,Tom Steyer,0
Bronx,85,84,Democratic,President,,Michael Bennet,1
Bronx,85,84,Democratic,President,,Elizabeth Warren,3
Bronx,85,84,Democratic,President,,Andrew Yang,1
Bronx,85,84,Democratic,President,,Deval Patrick,0
Bronx,85,85,Democratic,President,,Public Counter,61
Bronx,85,85,Democratic,President,,Manually Counted Emergency,0
Bronx,85,85,Democratic,President,,Absentee / Military,14
Bronx,85,85,Democratic,President,,Federal,0
Bronx,85,85,Democratic,President,,Affidavit,1
Bronx,85,85,Democratic,President,,Pete Buttigieg,0
Bronx,85,85,Democratic,President,,Amy Klobuchar,0
Bronx,85,85,Democratic,President,,Joseph R. Biden,41
Bronx,85,85,Democratic,President,,Tulsi Gabbard,0
Bronx,85,85,Democratic,President,,Bernie Sanders,17
Bronx,85,85,Democratic,President,,Michael R. Bloomberg,8
Bronx,85,85,Democratic,President,,Tom Steyer,0
Bronx,85,85,Democratic,President,,Michael Bennet,1
Bronx,85,85,Democratic,President,,Elizabeth Warren,1
Bronx,85,85,Democratic,President,,Andrew Yang,1
Bronx,85,85,Democratic,President,,Deval Patrick,0
Bronx,86,1,Democratic,President,,Public Counter,93
Bronx,86,1,Democratic,President,,Manually Counted Emergency,0
Bronx,86,1,Democratic,President,,Absentee / Military,22
Bronx,86,1,Democratic,President,,Federal,0
Bronx,86,1,Democratic,President,,Affidavit,0
Bronx,86,1,Democratic,President,,Pete Buttigieg,2
Bronx,86,1,Democratic,President,,Amy Klobuchar,0
Bronx,86,1,Democratic,President,,Joseph R. Biden,73
Bronx,86,1,Democratic,President,,Tulsi Gabbard,0
Bronx,86,1,Democratic,President,,Bernie Sanders,24
Bronx,86,1,Democratic,President,,Michael R. Bloomberg,9
Bronx,86,1,Democratic,President,,Tom Steyer,1
Bronx,86,1,Democratic,President,,Michael Bennet,0
Bronx,86,1,Democratic,President,,Elizabeth Warren,2
Bronx,86,1,Democratic,President,,Andrew Yang,3
Bronx,86,1,Democratic,President,,Deval Patrick,0
Bronx,86,2,Democratic,President,,Public Counter,124
Bronx,86,2,Democratic,President,,Manually Counted Emergency,0
Bronx,86,2,Democratic,President,,Absentee / Military,51
Bronx,86,2,Democratic,President,,Federal,0
Bronx,86,2,Democratic,President,,Affidavit,2
Bronx,86,2,Democratic,President,,Pete Buttigieg,1
Bronx,86,2,Democratic,President,,Amy Klobuchar,2
Bronx,86,2,Democratic,President,,Joseph R. Biden,109
Bronx,86,2,Democratic,President,,Tulsi Gabbard,0
Bronx,86,2,Democratic,President,,Bernie Sanders,47
Bronx,86,2,Democratic,President,,Michael R. Bloomberg,8
Bronx,86,2,Democratic,President,,Tom Steyer,0
Bronx,86,2,Democratic,President,,Michael Bennet,0
Bronx,86,2,Democratic,President,,Elizabeth Warren,3
Bronx,86,2,Democratic,President,,Andrew Yang,1
Bronx,86,2,Democratic,President,,Deval Patrick,0
Bronx,86,3,Democratic,President,,Public Counter,58
Bronx,86,3,Democratic,President,,Manually Counted Emergency,0
Bronx,86,3,Democratic,President,,Absentee / Military,13
Bronx,86,3,Democratic,President,,Federal,0
Bronx,86,3,Democratic,President,,Affidavit,1
Bronx,86,3,Democratic,President,,Pete Buttigieg,0
Bronx,86,3,Democratic,President,,Amy Klobuchar,1
Bronx,86,3,Democratic,President,,Joseph R. Biden,44
Bronx,86,3,Democratic,President,,Tulsi Gabbard,3
Bronx,86,3,Democratic,President,,Bernie Sanders,11
Bronx,86,3,Democratic,President,,Michael R. Bloomberg,10
Bronx,86,3,Democratic,President,,Tom Steyer,0
Bronx,86,3,Democratic,President,,Michael Bennet,0
Bronx,86,3,Democratic,President,,Elizabeth Warren,3
Bronx,86,3,Democratic,President,,Andrew Yang,0
Bronx,86,3,Democratic,President,,Deval Patrick,0
Bronx,86,4,Democratic,President,,Public Counter,51
Bronx,86,4,Democratic,President,,Manually Counted Emergency,0
Bronx,86,4,Democratic,President,,Absentee / Military,20
Bronx,86,4,Democratic,President,,Federal,0
Bronx,86,4,Democratic,President,,Affidavit,3
Bronx,86,4,Democratic,President,,Pete Buttigieg,1
Bronx,86,4,Democratic,President,,Amy Klobuchar,0
Bronx,86,4,Democratic,President,,Joseph R. Biden,53
Bronx,86,4,Democratic,President,,Tulsi Gabbard,1
Bronx,86,4,Democratic,President,,Bernie Sanders,13
Bronx,86,4,Democratic,President,,Michael R. Bloomberg,3
Bronx,86,4,Democratic,President,,Tom Steyer,0
Bronx,86,4,Democratic,President,,Michael Bennet,1
Bronx,86,4,Democratic,President,,Elizabeth Warren,1
Bronx,86,4,Democratic,President,,Andrew Yang,0
Bronx,86,4,Democratic,President,,Deval Patrick,0
Bronx,86,5,Democratic,President,,Public Counter,83
Bronx,86,5,Democratic,President,,Manually Counted Emergency,0
Bronx,86,5,Democratic,President,,Absentee / Military,20
Bronx,86,5,Democratic,President,,Federal,0
Bronx,86,5,Democratic,President,,Affidavit,2
Bronx,86,5,Democratic,President,,Pete Buttigieg,1
Bronx,86,5,Democratic,President,,Amy Klobuchar,0
Bronx,86,5,Democratic,President,,Joseph R. Biden,63
Bronx,86,5,Democratic,President,,Tulsi Gabbard,0
Bronx,86,5,Democratic,President,,Bernie Sanders,33
Bronx,86,5,Democratic,President,,Michael R. Bloomberg,6
Bronx,86,5,Democratic,President,,Tom Steyer,0
Bronx,86,5,Democratic,President,,Michael Bennet,1
Bronx,86,5,Democratic,President,,Elizabeth Warren,1
Bronx,86,5,Democratic,President,,Andrew Yang,0
Bronx,86,5,Democratic,President,,Deval Patrick,0
Bronx,86,6,Democratic,President,,Public Counter,96
Bronx,86,6,Democratic,President,,Manually Counted Emergency,0
Bronx,86,6,Democratic,President,,Absentee / Military,24
Bronx,86,6,Democratic,President,,Federal,0
Bronx,86,6,Democratic,President,,Affidavit,2
Bronx,86,6,Democratic,President,,Pete Buttigieg,1
Bronx,86,6,Democratic,President,,Amy Klobuchar,2
Bronx,86,6,Democratic,President,,Joseph R. Biden,94
Bronx,86,6,Democratic,President,,Tulsi Gabbard,0
Bronx,86,6,Democratic,President,,Bernie Sanders,17
Bronx,86,6,Democratic,President,,Michael R. Bloomberg,2
Bronx,86,6,Democratic,President,,Tom Steyer,0
Bronx,86,6,Democratic,President,,Michael Bennet,0
Bronx,86,6,Democratic,President,,Elizabeth Warren,1
Bronx,86,6,Democratic,President,,Andrew Yang,2
Bronx,86,6,Democratic,President,,Deval Patrick,0
Bronx,86,7,Democratic,President,,Public Counter,100
Bronx,86,7,Democratic,President,,Manually Counted Emergency,0
Bronx,86,7,Democratic,President,,Absentee / Military,23
Bronx,86,7,Democratic,President,,Federal,0
Bronx,86,7,Democratic,President,,Affidavit,0
Bronx,86,7,Democratic,President,,Pete Buttigieg,0
Bronx,86,7,Democratic,President,,Amy Klobuchar,1
Bronx,86,7,Democratic,President,,Joseph R. Biden,71
Bronx,86,7,Democratic,President,,Tulsi Gabbard,0
Bronx,86,7,Democratic,President,,Bernie Sanders,32
Bronx,86,7,Democratic,President,,Michael R. Bloomberg,4
Bronx,86,7,Democratic,President,,Tom Steyer,0
Bronx,86,7,Democratic,President,,Michael Bennet,1
Bronx,86,7,Democratic,President,,Elizabeth Warren,2
Bronx,86,7,Democratic,President,,Andrew Yang,4
Bronx,86,7,Democratic,President,,Deval Patrick,0
Bronx,86,8,Democratic,President,,Public Counter,126
Bronx,86,8,Democratic,President,,Manually Counted Emergency,0
Bronx,86,8,Democratic,President,,Absentee / Military,48
Bronx,86,8,Democratic,President,,Federal,0
Bronx,86,8,Democratic,President,,Affidavit,0
Bronx,86,8,Democratic,President,,Pete Buttigieg,2
Bronx,86,8,Democratic,President,,Amy Klobuchar,0
Bronx,86,8,Democratic,President,,Joseph R. Biden,82
Bronx,86,8,Democratic,President,,Tulsi Gabbard,0
Bronx,86,8,Democratic,President,,Bernie Sanders,42
Bronx,86,8,Democratic,President,,Michael R. Bloomberg,13
Bronx,86,8,Democratic,President,,Tom Steyer,2
Bronx,86,8,Democratic,President,,Michael Bennet,0
Bronx,86,8,Democratic,President,,Elizabeth Warren,2
Bronx,86,8,Democratic,President,,Andrew Yang,1
Bronx,86,8,Democratic,President,,Deval Patrick,0
Bronx,86,9,Democratic,President,,Public Counter,136
Bronx,86,9,Democratic,President,,Manually Counted Emergency,0
Bronx,86,9,Democratic,President,,Absentee / Military,27
Bronx,86,9,Democratic,President,,Federal,0
Bronx,86,9,Democratic,President,,Affidavit,0
Bronx,86,9,Democratic,President,,Pete Buttigieg,2
Bronx,86,9,Democratic,President,,Amy Klobuchar,0
Bronx,86,9,Democratic,President,,Joseph R. Biden,102
Bronx,86,9,Democratic,President,,Tulsi Gabbard,0
Bronx,86,9,Democratic,President,,Bernie Sanders,37
Bronx,86,9,Democratic,President,,Michael R. Bloomberg,9
Bronx,86,9,Democratic,President,,Tom Steyer,0
Bronx,86,9,Democratic,President,,Michael Bennet,1
Bronx,86,9,Democratic,President,,Elizabeth Warren,4
Bronx,86,9,Democratic,President,,Andrew Yang,1
Bronx,86,9,Democratic,President,,Deval Patrick,0
Bronx,86,10,Democratic,President,,Public Counter,101
Bronx,86,10,Democratic,President,,Manually Counted Emergency,0
Bronx,86,10,Democratic,President,,Absentee / Military,32
Bronx,86,10,Democratic,President,,Federal,0
Bronx,86,10,Democratic,President,,Affidavit,3
Bronx,86,10,Democratic,President,,Pete Buttigieg,0
Bronx,86,10,Democratic,President,,Amy Klobuchar,2
Bronx,86,10,Democratic,President,,Joseph R. Biden,92
Bronx,86,10,Democratic,President,,Tulsi Gabbard,1
Bronx,86,10,Democratic,President,,Bernie Sanders,28
Bronx,86,10,Democratic,President,,Michael R. Bloomberg,3
Bronx,86,10,Democratic,President,,Tom Steyer,0
Bronx,86,10,Democratic,President,,Michael Bennet,0
Bronx,86,10,Democratic,President,,Elizabeth Warren,3
Bronx,86,10,Democratic,President,,Andrew Yang,0
Bronx,86,10,Democratic,President,,Deval Patrick,0
Bronx,86,11,Democratic,President,,Public Counter,124
Bronx,86,11,Democratic,President,,Manually Counted Emergency,0
Bronx,86,11,Democratic,President,,Absentee / Military,33
Bronx,86,11,Democratic,President,,Federal,1
Bronx,86,11,Democratic,President,,Affidavit,1
Bronx,86,11,Democratic,President,,Pete Buttigieg,0
Bronx,86,11,Democratic,President,,Amy Klobuchar,2
Bronx,86,11,Democratic,President,,Joseph R. Biden,95
Bronx,86,11,Democratic,President,,Tulsi Gabbard,1
Bronx,86,11,Democratic,President,,Bernie Sanders,39
Bronx,86,11,Democratic,President,,Michael R. Bloomberg,9
Bronx,86,11,Democratic,President,,Tom Steyer,0
Bronx,86,11,Democratic,President,,Michael Bennet,1
Bronx,86,11,Democratic,President,,Elizabeth Warren,3
Bronx,86,11,Democratic,President,,Andrew Yang,1
Bronx,86,11,Democratic,President,,Deval Patrick,0
Bronx,86,12,Democratic,President,,Public Counter,123
Bronx,86,12,Democratic,President,,Manually Counted Emergency,0
Bronx,86,12,Democratic,President,,Absentee / Military,37
Bronx,86,12,Democratic,President,,Federal,0
Bronx,86,12,Democratic,President,,Affidavit,3
Bronx,86,12,Democratic,President,,Pete Buttigieg,1
Bronx,86,12,Democratic,President,,Amy Klobuchar,1
Bronx,86,12,Democratic,President,,Joseph R. Biden,92
Bronx,86,12,Democratic,President,,Tulsi Gabbard,2
Bronx,86,12,Democratic,President,,Bernie Sanders,37
Bronx,86,12,Democratic,President,,Michael R. Bloomberg,18
Bronx,86,12,Democratic,President,,Tom Steyer,0
Bronx,86,12,Democratic,President,,Michael Bennet,0
Bronx,86,12,Democratic,President,,Elizabeth Warren,3
Bronx,86,12,Democratic,President,,Andrew Yang,5
Bronx,86,12,Democratic,President,,Deval Patrick,0
Bronx,86,13,Democratic,President,,Public Counter,120
Bronx,86,13,Democratic,President,,Manually Counted Emergency,0
Bronx,86,13,Democratic,President,,Absentee / Military,31
Bronx,86,13,Democratic,President,,Federal,0
Bronx,86,13,Democratic,President,,Affidavit,3
Bronx,86,13,Democratic,President,,Pete Buttigieg,0
Bronx,86,13,Democratic,President,,Amy Klobuchar,0
Bronx,86,13,Democratic,President,,Joseph R. Biden,99
Bronx,86,13,Democratic,President,,Tulsi Gabbard,0
Bronx,86,13,Democratic,President,,Bernie Sanders,30
Bronx,86,13,Democratic,President,,Michael R. Bloomberg,8
Bronx,86,13,Democratic,President,,Tom Steyer,1
Bronx,86,13,Democratic,President,,Michael Bennet,0
Bronx,86,13,Democratic,President,,Elizabeth Warren,5
Bronx,86,13,Democratic,President,,Andrew Yang,2
Bronx,86,13,Democratic,President,,Deval Patrick,2
Bronx,86,14,Democratic,President,,Public Counter,93
Bronx,86,14,Democratic,President,,Manually Counted Emergency,0
Bronx,86,14,Democratic,President,,Absentee / Military,38
Bronx,86,14,Democratic,President,,Federal,0
Bronx,86,14,Democratic,President,,Affidavit,5
Bronx,86,14,Democratic,President,,Pete Buttigieg,1
Bronx,86,14,Democratic,President,,Amy Klobuchar,1
Bronx,86,14,Democratic,President,,Joseph R. Biden,72
Bronx,86,14,Democratic,President,,Tulsi Gabbard,1
