county,office,district,candidate,party,precinct,absentee,early_voting,election_day,votes
Warren,U.S. House,21,Tedra L. Cobb,WOR,Thurman 1 ,1,1,12,14
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Warrensburg 1,2,3 ",15,9,28,52
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Queensbury Ward 1 1,2,3,4,5 ",39,47,43,129
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Queensbury Ward 2  1,2,3,4 ",48,59,66,173
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Queensbury Ward 3 1,2,3,4 ",42,47,49,138
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Queensbury Ward 4 1,2,3 ",23,29,40,92
Warren,U.S. House,21,Tedra L. Cobb,WOR,Glens Falls Ward 1 1 ,18,7,26,51
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Glens Falls Ward 2 1,2 ",39,36,50,125
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Glens Falls Ward 3 1,2 ",28,42,52,122
Warren,U.S. House,21,Tedra L. Cobb,WOR,Glens Falls Ward 4 1 ,6,8,33,47
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Glens Falls Ward 5 1,2 ",13,27,32,72
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Bolton 1,2 ",11,8,25,44
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Chester 1,2 ",17,10,33,60
Warren,U.S. House,21,Tedra L. Cobb,WOR,Hague 1 ,4,0,7,11
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Johnsburg 1,2 ",14,4,32,50
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Lake George 1,2 ",18,12,36,66
Warren,U.S. House,21,Tedra L. Cobb,WOR,"Lake Luzerne 1,2 ",9,8,24,41
Warren,U.S. House,21,Tedra L. Cobb,WOR,Stony Creek 1 ,1,0,9,10
Warren,U.S. House,21,Elise M. Stefanik,IND,"Horicon 1,2 ",3,0,4,7
Warren,U.S. House,21,Elise M. Stefanik,IND,Thurman 1 ,0,0,14,14
Warren,U.S. House,21,Elise M. Stefanik,IND,"Warrensburg 1,2,3 ",6,2,12,20
Warren,U.S. House,21,Elise M. Stefanik,IND,"Queensbury Ward 1 1,2,3,4,5 ",12,6,34,52
Warren,U.S. House,21,Elise M. Stefanik,IND,"Queensbury Ward 2  1,2,3,4 ",18,11,28,57
Warren,U.S. House,21,Elise M. Stefanik,IND,"Queensbury Ward 3 1,2,3,4 ",18,12,33,63
Warren,U.S. House,21,Elise M. Stefanik,IND,"Queensbury Ward 4 1,2,3 ",12,3,27,42
Warren,U.S. House,21,Elise M. Stefanik,IND,Glens Falls Ward 1 1 ,0,1,11,12
Warren,U.S. House,21,Elise M. Stefanik,IND,"Glens Falls Ward 2 1,2 ",2,3,24,29
Warren,U.S. House,21,Elise M. Stefanik,IND,"Glens Falls Ward 3 1,2 ",3,3,11,17
Warren,U.S. House,21,Elise M. Stefanik,IND,Glens Falls Ward 4 1 ,4,1,7,12
Warren,U.S. House,21,Elise M. Stefanik,IND,"Glens Falls Ward 5 1,2 ",3,5,14,22
Warren,U.S. House,21,Elise M. Stefanik,IND,"Bolton 1,2 ",6,1,10,17
Warren,U.S. House,21,Elise M. Stefanik,IND,"Chester 1,2 ",5,1,18,24
Warren,U.S. House,21,Elise M. Stefanik,IND,Hague 1 ,1,0,6,7
Warren,U.S. House,21,Elise M. Stefanik,IND,"Johnsburg 1,2 ",1,0,10,11
Warren,U.S. House,21,Elise M. Stefanik,IND,"Lake George 1,2 ",4,3,15,22
Warren,U.S. House,21,Elise M. Stefanik,IND,"Lake Luzerne 1,2 ",4,1,7,12
Warren,U.S. House,21,Elise M. Stefanik,IND,Stony Creek 1 ,0,0,2,2
Warren,U.S. House,21,Write-in,,"Horicon 1,2 ",0,0,0,0
Warren,U.S. House,21,Write-in,,Thurman 1 ,0,0,0,0
Warren,U.S. House,21,Write-in,,"Warrensburg 1,2,3 ",0,0,1,1
Warren,U.S. House,21,Write-in,,"Queensbury Ward 1 1,2,3,4,5 ",3,1,5,9
Warren,U.S. House,21,Write-in,,"Queensbury Ward 2  1,2,3,4 ",0,1,0,1
Warren,U.S. House,21,Write-in,,"Queensbury Ward 3 1,2,3,4 ",0,0,1,1
Warren,U.S. House,21,Write-in,,"Queensbury Ward 4 1,2,3 ",0,0,2,2
Warren,U.S. House,21,Write-in,,Glens Falls Ward 1 1 ,0,1,0,1
Warren,U.S. House,21,Write-in,,"Glens Falls Ward 2 1,2 ",2,0,1,3
Warren,U.S. House,21,Write-in,,"Glens Falls Ward 3 1,2 ",0,1,0,1
Warren,U.S. House,21,Write-in,,Glens Falls Ward 4 1 ,0,0,1,1
Warren,U.S. House,21,Write-in,,"Glens Falls Ward 5 1,2 ",0,1,3,4
Warren,U.S. House,21,Write-in,,"Bolton 1,2 ",0,0,0,0
Warren,U.S. House,21,Write-in,,"Chester 1,2 ",0,0,1,1
Warren,U.S. House,21,Write-in,,Hague 1 ,0,0,0,0
Warren,U.S. House,21,Write-in,,"Johnsburg 1,2 ",0,0,0,0
Warren,U.S. House,21,Write-in,,"Lake George 1,2 ",1,0,0,1
Warren,U.S. House,21,Write-in,,"Lake Luzerne 1,2 ",2,0,1,3
Warren,U.S. House,21,Write-in,,Stony Creek 1 ,0,0,0,0
Warren,U.S. House,21,OVER VOTES,,"Horicon 1,2 ",1,0,0,1
Warren,U.S. House,21,OVER VOTES,,Thurman 1 ,0,0,0,0
Warren,U.S. House,21,OVER VOTES,,"Warrensburg 1,2,3 ",0,0,0,0
Warren,U.S. House,21,OVER VOTES,,"Queensbury Ward 1 1,2,3,4,5 ",1,0,1,2
Warren,U.S. House,21,OVER VOTES,,"Queensbury Ward 2  1,2,3,4 ",1,0,0,1
Warren,U.S. House,21,OVER VOTES,,"Queensbury Ward 3 1,2,3,4 ",3,0,0,3
Warren,U.S. House,21,OVER VOTES,,"Queensbury Ward 4 1,2,3 ",1,0,1,2
Warren,U.S. House,21,OVER VOTES,,Glens Falls Ward 1 1 ,1,0,0,1
Warren,U.S. House,21,OVER VOTES,,"Glens Falls Ward 2 1,2 ",0,0,0,0
Warren,U.S. House,21,OVER VOTES,,"Glens Falls Ward 3 1,2 ",0,0,0,0
Warren,U.S. House,21,OVER VOTES,,Glens Falls Ward 4 1 ,0,0,0,0
Warren,U.S. House,21,OVER VOTES,,"Glens Falls Ward 5 1,2 ",1,0,0,1
Warren,U.S. House,21,OVER VOTES,,"Bolton 1,2 ",0,0,0,0
Warren,U.S. House,21,OVER VOTES,,"Chester 1,2 ",0,0,0,0
Warren,U.S. House,21,OVER VOTES,,Hague 1 ,0,0,0,0
Warren,U.S. House,21,OVER VOTES,,"Johnsburg 1,2 ",1,0,1,2
Warren,U.S. House,21,OVER VOTES,,"Lake George 1,2 ",0,0,0,0
Warren,U.S. House,21,OVER VOTES,,"Lake Luzerne 1,2 ",0,0,0,0
Warren,U.S. House,21,OVER VOTES,,Stony Creek 1 ,0,0,0,0
Warren,U.S. House,21,UNDER VOTES,,"Horicon 1,2 ",2,0,3,5
Warren,U.S. House,21,UNDER VOTES,,Thurman 1 ,2,1,12,15
Warren,U.S. House,21,UNDER VOTES,,"Warrensburg 1,2,3 ",2,4,22,28
Warren,U.S. House,21,UNDER VOTES,,"Queensbury Ward 1 1,2,3,4,5 ",26,14,24,64
Warren,U.S. House,21,UNDER VOTES,,"Queensbury Ward 2  1,2,3,4 ",23,10,17,50
Warren,U.S. House,21,UNDER VOTES,,"Queensbury Ward 3 1,2,3,4 ",16,9,12,37
Warren,U.S. House,21,UNDER VOTES,,"Queensbury Ward 4 1,2,3 ",10,2,19,31
Warren,U.S. House,21,UNDER VOTES,,Glens Falls Ward 1 1 ,8,0,10,18
Warren,U.S. House,21,UNDER VOTES,,"Glens Falls Ward 2 1,2 ",6,6,11,23
Warren,U.S. House,21,UNDER VOTES,,"Glens Falls Ward 3 1,2 ",5,2,9,16
Warren,U.S. House,21,UNDER VOTES,,Glens Falls Ward 4 1 ,1,0,8,9
Warren,U.S. House,21,UNDER VOTES,,"Glens Falls Ward 5 1,2 ",2,1,14,17
Warren,U.S. House,21,UNDER VOTES,,"Bolton 1,2 ",5,0,8,13
Warren,U.S. House,21,UNDER VOTES,,"Chester 1,2 ",2,1,14,17
Warren,U.S. House,21,UNDER VOTES,,Hague 1 ,2,0,3,5
Warren,U.S. House,21,UNDER VOTES,,"Johnsburg 1,2 ",9,0,8,17
Warren,U.S. House,21,UNDER VOTES,,"Lake George 1,2 ",8,3,21,32
Warren,U.S. House,21,UNDER VOTES,,"Lake Luzerne 1,2 ",9,1,12,22
Warren,U.S. House,21,UNDER VOTES,,Stony Creek 1 ,6,0,5,11
Warren,State Senate,45,Kimberly A. Davis,DEM,"Horicon 1,2 ",63,39,120,222
Warren,State Senate,45,Kimberly A. Davis,DEM,Thurman 1 ,32,17,76,125
Warren,State Senate,45,Kimberly A. Davis,DEM,"Warrensburg 1,2,3 ",168,101,241,510
Warren,State Senate,45,Kimberly A. Davis,DEM,"Queensbury Ward 1 1,2,3,4,5 ",523,554,322,1399
Warren,State Senate,45,Kimberly A. Davis,DEM,"Queensbury Ward 2  1,2,3,4 ",691,540,371,1602
Warren,State Senate,45,Kimberly A. Davis,DEM,"Queensbury Ward 3 1,2,3,4 ",464,448,329,1241
Warren,State Senate,45,Kimberly A. Davis,DEM,"Queensbury Ward 4 1,2,3 ",369,302,324,995
Warren,State Senate,45,Kimberly A. Davis,DEM,Glens Falls Ward 1 1 ,113,69,172,354
Warren,State Senate,45,Kimberly A. Davis,DEM,"Glens Falls Ward 2 1,2 ",265,203,334,802
Warren,State Senate,45,Kimberly A. Davis,DEM,"Glens Falls Ward 3 1,2 ",276,317,351,944
Warren,State Senate,45,Kimberly A. Davis,DEM,Glens Falls Ward 4 1 ,118,98,133,349
Warren,State Senate,45,Kimberly A. Davis,DEM,"Glens Falls Ward 5 1,2 ",164,97,255,516
Warren,State Senate,45,Kimberly A. Davis,DEM,"Bolton 1,2 ",139,88,229,456
Warren,State Senate,45,Kimberly A. Davis,DEM,"Chester 1,2 ",187,77,218,482
Warren,State Senate,45,Kimberly A. Davis,DEM,Hague 1 ,55,13,110,178
Warren,State Senate,45,Kimberly A. Davis,DEM,"Johnsburg 1,2 ",139,52,213,404
Warren,State Senate,45,Kimberly A. Davis,DEM,"Lake George 1,2 ",227,184,265,676
Warren,State Senate,45,Kimberly A. Davis,DEM,"Lake Luzerne 1,2 ",125,108,226,459
Warren,State Senate,45,Kimberly A. Davis,DEM,Stony Creek 1 ,21,5,69,95
Warren,State Senate,45,Daniel G. Stec,REP,"Horicon 1,2 ",121,30,455,606
Warren,State Senate,45,Daniel G. Stec,REP,Thurman 1 ,28,16,323,367
Warren,State Senate,45,Daniel G. Stec,REP,"Warrensburg 1,2,3 ",156,102,873,1131
Warren,State Senate,45,Daniel G. Stec,REP,"Queensbury Ward 1 1,2,3,4,5 ",538,745,1532,2815
Warren,State Senate,45,Daniel G. Stec,REP,"Queensbury Ward 2  1,2,3,4 ",450,555,1211,2216
Warren,State Senate,45,Daniel G. Stec,REP,"Queensbury Ward 3 1,2,3,4 ",435,611,1297,2343
Warren,State Senate,45,Daniel G. Stec,REP,"Queensbury Ward 4 1,2,3 ",287,345,1168,1800
Warren,State Senate,45,Daniel G. Stec,REP,Glens Falls Ward 1 1 ,64,36,290,390
Warren,State Senate,45,Daniel G. Stec,REP,"Glens Falls Ward 2 1,2 ",119,104,579,802
Warren,State Senate,45,Daniel G. Stec,REP,"Glens Falls Ward 3 1,2 ",125,146,465,736
Warren,State Senate,45,Daniel G. Stec,REP,Glens Falls Ward 4 1 ,60,45,235,340
Warren,State Senate,45,Daniel G. Stec,REP,"Glens Falls Ward 5 1,2 ",71,71,493,635
Warren,State Senate,45,Daniel G. Stec,REP,"Bolton 1,2 ",127,47,595,769
Warren,State Senate,45,Daniel G. Stec,REP,"Chester 1,2 ",180,66,927,1173
Warren,State Senate,45,Daniel G. Stec,REP,Hague 1 ,35,14,200,249
Warren,State Senate,45,Daniel G. Stec,REP,"Johnsburg 1,2 ",107,16,523,646
Warren,State Senate,45,Daniel G. Stec,REP,"Lake George 1,2 ",180,175,820,1175
Warren,State Senate,45,Daniel G. Stec,REP,"Lake Luzerne 1,2 ",136,85,878,1099
Warren,State Senate,45,Daniel G. Stec,REP,Stony Creek 1 ,33,2,258,293
Warren,State Senate,45,Daniel G. Stec,CON,"Horicon 1,2 ",16,6,38,60
Warren,State Senate,45,Daniel G. Stec,CON,Thurman 1 ,5,0,43,48
Warren,State Senate,45,Daniel G. Stec,CON,"Warrensburg 1,2,3 ",16,9,67,92
Warren,State Senate,45,Daniel G. Stec,CON,"Queensbury Ward 1 1,2,3,4,5 ",66,81,164,311
Warren,State Senate,45,Daniel G. Stec,CON,"Queensbury Ward 2  1,2,3,4 ",48,59,131,238
Warren,State Senate,45,Daniel G. Stec,CON,"Queensbury Ward 3 1,2,3,4 ",61,61,145,267
Warren,State Senate,45,Daniel G. Stec,CON,"Queensbury Ward 4 1,2,3 ",23,35,120,178
Warren,State Senate,45,Daniel G. Stec,CON,Glens Falls Ward 1 1 ,7,2,32,41
Warren,State Senate,45,Daniel G. Stec,CON,"Glens Falls Ward 2 1,2 ",13,17,50,80
Warren,State Senate,45,Daniel G. Stec,CON,"Glens Falls Ward 3 1,2 ",13,17,59,89
Warren,State Senate,45,Daniel G. Stec,CON,Glens Falls Ward 4 1 ,3,1,24,28
Warren,State Senate,45,Daniel G. Stec,CON,"Glens Falls Ward 5 1,2 ",8,11,47,66
Warren,State Senate,45,Daniel G. Stec,CON,"Bolton 1,2 ",16,4,62,82
Warren,State Senate,45,Daniel G. Stec,CON,"Chester 1,2 ",22,4,78,104
Warren,State Senate,45,Daniel G. Stec,CON,Hague 1 ,4,0,12,16
Warren,State Senate,45,Daniel G. Stec,CON,"Johnsburg 1,2 ",10,4,34,48
Warren,State Senate,45,Daniel G. Stec,CON,"Lake George 1,2 ",18,18,82,118
Warren,State Senate,45,Daniel G. Stec,CON,"Lake Luzerne 1,2 ",13,12,85,110
Warren,State Senate,45,Daniel G. Stec,CON,Stony Creek 1 ,4,0,23,27
Warren,State Senate,45,Kimberly A. Davis,WOR,"Horicon 1,2 ",3,0,19,22
Warren,State Senate,45,Kimberly A. Davis,WOR,Thurman 1 ,2,1,16,19
Warren,State Senate,45,Kimberly A. Davis,WOR,"Warrensburg 1,2,3 ",11,11,35,57
Warren,State Senate,45,Kimberly A. Davis,WOR,"Queensbury Ward 1 1,2,3,4,5 ",28,38,39,105
Warren,State Senate,45,Kimberly A. Davis,WOR,"Queensbury Ward 2  1,2,3,4 ",47,52,52,151
Warren,State Senate,45,Kimberly A. Davis,WOR,"Queensbury Ward 3 1,2,3,4 ",28,36,37,101
Warren,State Senate,45,Kimberly A. Davis,WOR,"Queensbury Ward 4 1,2,3 ",23,29,46,98
Warren,State Senate,45,Kimberly A. Davis,WOR,Glens Falls Ward 1 1 ,16,6,35,57
Warren,State Senate,45,Kimberly A. Davis,WOR,"Glens Falls Ward 2 1,2 ",29,32,53,114
Warren,State Senate,45,Kimberly A. Davis,WOR,"Glens Falls Ward 3 1,2 ",23,38,41,102
Warren,State Senate,45,Kimberly A. Davis,WOR,Glens Falls Ward 4 1 ,4,8,29,41
Warren,State Senate,45,Kimberly A. Davis,WOR,"Glens Falls Ward 5 1,2 ",11,22,27,60
Warren,State Senate,45,Kimberly A. Davis,WOR,"Bolton 1,2 ",8,9,17,34
Warren,State Senate,45,Kimberly A. Davis,WOR,"Chester 1,2 ",14,8,36,58
Warren,State Senate,45,Kimberly A. Davis,WOR,Hague 1 ,3,1,7,11
Warren,State Senate,45,Kimberly A. Davis,WOR,"Johnsburg 1,2 ",13,4,33,50
Warren,State Senate,45,Kimberly A. Davis,WOR,"Lake George 1,2 ",15,14,31,60
Warren,State Senate,45,Kimberly A. Davis,WOR,"Lake Luzerne 1,2 ",14,8,21,43
Warren,State Senate,45,Kimberly A. Davis,WOR,Stony Creek 1 ,0,0,7,7
Warren,State Senate,45,Daniel G. Stec,IND,"Horicon 1,2 ",3,1,10,14
Warren,State Senate,45,Daniel G. Stec,IND,Thurman 1 ,2,0,10,12
Warren,State Senate,45,Daniel G. Stec,IND,"Warrensburg 1,2,3 ",9,2,9,20
Warren,State Senate,45,Daniel G. Stec,IND,"Queensbury Ward 1 1,2,3,4,5 ",41,32,48,121
Warren,State Senate,45,Daniel G. Stec,IND,"Queensbury Ward 2  1,2,3,4 ",38,26,41,105
Warren,State Senate,45,Daniel G. Stec,IND,"Queensbury Ward 3 1,2,3,4 ",31,37,54,122
Warren,State Senate,45,Daniel G. Stec,IND,"Queensbury Ward 4 1,2,3 ",16,17,36,69
Warren,State Senate,45,Daniel G. Stec,IND,Glens Falls Ward 1 1 ,0,1,14,15
Warren,State Senate,45,Daniel G. Stec,IND,"Glens Falls Ward 2 1,2 ",8,6,39,53
Warren,State Senate,45,Daniel G. Stec,IND,"Glens Falls Ward 3 1,2 ",8,9,25,42
Warren,State Senate,45,Daniel G. Stec,IND,Glens Falls Ward 4 1 ,4,1,11,16
Warren,State Senate,45,Daniel G. Stec,IND,"Glens Falls Ward 5 1,2 ",11,5,18,34
Warren,State Senate,45,Daniel G. Stec,IND,"Bolton 1,2 ",5,2,17,24
Warren,State Senate,45,Daniel G. Stec,IND,"Chester 1,2 ",3,4,20,27
Warren,State Senate,45,Daniel G. Stec,IND,Hague 1 ,2,0,7,9
Warren,State Senate,45,Daniel G. Stec,IND,"Johnsburg 1,2 ",4,0,15,19
Warren,State Senate,45,Daniel G. Stec,IND,"Lake George 1,2 ",8,8,21,37
Warren,State Senate,45,Daniel G. Stec,IND,"Lake Luzerne 1,2 ",6,2,8,16
Warren,State Senate,45,Daniel G. Stec,IND,Stony Creek 1 ,1,0,1,2
Warren,State Senate,45,Write-in,,"Horicon 1,2 ",0,0,0,0
Warren,State Senate,45,Write-in,,Thurman 1 ,0,0,0,0
Warren,State Senate,45,Write-in,,"Warrensburg 1,2,3 ",0,0,3,3
Warren,State Senate,45,Write-in,,"Queensbury Ward 1 1,2,3,4,5 ",1,1,2,4
Warren,State Senate,45,Write-in,,"Queensbury Ward 2  1,2,3,4 ",1,1,0,2
Warren,State Senate,45,Write-in,,"Queensbury Ward 3 1,2,3,4 ",1,0,1,2
Warren,State Senate,45,Write-in,,"Queensbury Ward 4 1,2,3 ",0,0,1,1
Warren,State Senate,45,Write-in,,Glens Falls Ward 1 1 ,2,0,0,2
Warren,State Senate,45,Write-in,,"Glens Falls Ward 2 1,2 ",1,0,3,4
Warren,State Senate,45,Write-in,,"Glens Falls Ward 3 1,2 ",0,1,0,1
Warren,State Senate,45,Write-in,,Glens Falls Ward 4 1 ,0,0,0,0
Warren,State Senate,45,Write-in,,"Glens Falls Ward 5 1,2 ",0,0,0,0
Warren,State Senate,45,Write-in,,"Bolton 1,2 ",1,0,0,1
Warren,State Senate,45,Write-in,,"Chester 1,2 ",0,0,0,0
Warren,State Senate,45,Write-in,,Hague 1 ,0,0,0,0
Warren,State Senate,45,Write-in,,"Johnsburg 1,2 ",0,0,1,1
Warren,State Senate,45,Write-in,,"Lake George 1,2 ",1,0,0,1
Warren,State Senate,45,Write-in,,"Lake Luzerne 1,2 ",0,0,0,0
Warren,State Senate,45,Write-in,,Stony Creek 1 ,0,0,0,0
Warren,State Senate,45,OVER VOTES,,"Horicon 1,2 ",1,0,0,1
Warren,State Senate,45,OVER VOTES,,Thurman 1 ,0,0,0,0
Warren,State Senate,45,OVER VOTES,,"Warrensburg 1,2,3 ",0,0,0,0
Warren,State Senate,45,OVER VOTES,,"Queensbury Ward 1 1,2,3,4,5 ",2,0,0,2
Warren,State Senate,45,OVER VOTES,,"Queensbury Ward 2  1,2,3,4 ",4,0,0,4
Warren,State Senate,45,OVER VOTES,,"Queensbury Ward 3 1,2,3,4 ",3,0,0,3
Warren,State Senate,45,OVER VOTES,,"Queensbury Ward 4 1,2,3 ",1,0,0,1
Warren,State Senate,45,OVER VOTES,,Glens Falls Ward 1 1 ,0,0,0,0
Warren,State Senate,45,OVER VOTES,,"Glens Falls Ward 2 1,2 ",1,1,0,2
Warren,State Senate,45,OVER VOTES,,"Glens Falls Ward 3 1,2 ",1,0,0,1
Warren,State Senate,45,OVER VOTES,,Glens Falls Ward 4 1 ,0,0,0,0
Warren,State Senate,45,OVER VOTES,,"Glens Falls Ward 5 1,2 ",1,0,0,1
Warren,State Senate,45,OVER VOTES,,"Bolton 1,2 ",0,0,0,0
Warren,State Senate,45,OVER VOTES,,"Chester 1,2 ",0,0,0,0
Warren,State Senate,45,OVER VOTES,,Hague 1 ,0,0,0,0
Warren,State Senate,45,OVER VOTES,,"Johnsburg 1,2 ",0,0,0,0
Warren,State Senate,45,OVER VOTES,,"Lake George 1,2 ",0,0,0,0
Warren,State Senate,45,OVER VOTES,,"Lake Luzerne 1,2 ",0,0,0,0
Warren,State Senate,45,OVER VOTES,,Stony Creek 1 ,0,0,0,0
Warren,State Senate,45,UNDER VOTES,,"Horicon 1,2 ",6,1,24,31
Warren,State Senate,45,UNDER VOTES,,Thurman 1 ,1,2,40,43
Warren,State Senate,45,UNDER VOTES,,"Warrensburg 1,2,3 ",11,8,44,63
Warren,State Senate,45,UNDER VOTES,,"Queensbury Ward 1 1,2,3,4,5 ",27,26,47,100
Warren,State Senate,45,UNDER VOTES,,"Queensbury Ward 2  1,2,3,4 ",32,23,36,91
Warren,State Senate,45,UNDER VOTES,,"Queensbury Ward 3 1,2,3,4 ",27,15,30,72
Warren,State Senate,45,UNDER VOTES,,"Queensbury Ward 4 1,2,3 ",15,7,36,58
Warren,State Senate,45,UNDER VOTES,,Glens Falls Ward 1 1 ,10,2,14,26
Warren,State Senate,45,UNDER VOTES,,"Glens Falls Ward 2 1,2 ",8,9,29,46
Warren,State Senate,45,UNDER VOTES,,"Glens Falls Ward 3 1,2 ",8,7,26,41
Warren,State Senate,45,UNDER VOTES,,Glens Falls Ward 4 1 ,3,1,15,19
Warren,State Senate,45,UNDER VOTES,,"Glens Falls Ward 5 1,2 ",5,7,29,41
Warren,State Senate,45,UNDER VOTES,,"Bolton 1,2 ",8,4,36,48
Warren,State Senate,45,UNDER VOTES,,"Chester 1,2 ",7,2,32,41
Warren,State Senate,45,UNDER VOTES,,Hague 1 ,6,0,7,13
Warren,State Senate,45,UNDER VOTES,,"Johnsburg 1,2 ",10,0,30,40
Warren,State Senate,45,UNDER VOTES,,"Lake George 1,2 ",8,3,42,53
Warren,State Senate,45,UNDER VOTES,,"Lake Luzerne 1,2 ",12,6,32,50
Warren,State Senate,45,UNDER VOTES,,Stony Creek 1 ,8,0,12,20
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Horicon 1,2 ",59,36,116,211
Warren,State Assembly,114,Claudia K. Braymer,DEM,Thurman 1 ,32,16,76,124
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Warrensburg 1,2,3 ",173,102,286,561
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Queensbury Ward 1 1,2,3,4,5 ",644,708,480,1832
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Queensbury Ward 2  1,2,3,4 ",803,676,537,2016
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Queensbury Ward 3 1,2,3,4 ",598,603,480,1681
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Queensbury Ward 4 1,2,3 ",438,368,429,1235
Warren,State Assembly,114,Claudia K. Braymer,DEM,Glens Falls Ward 1 1 ,126,72,213,411
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Glens Falls Ward 2 1,2 ",303,229,446,978
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Glens Falls Ward 3 1,2 ",313,371,457,1141
Warren,State Assembly,114,Claudia K. Braymer,DEM,Glens Falls Ward 4 1 ,128,113,170,411
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Glens Falls Ward 5 1,2 ",177,109,314,600
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Bolton 1,2 ",148,98,265,511
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Chester 1,2 ",193,76,226,495
Warren,State Assembly,114,Claudia K. Braymer,DEM,Hague 1 ,60,14,116,190
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Johnsburg 1,2 ",144,53,241,438
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Lake George 1,2 ",255,220,329,804
Warren,State Assembly,114,Claudia K. Braymer,DEM,"Lake Luzerne 1,2 ",130,123,266,519
Warren,State Assembly,114,Claudia K. Braymer,DEM,Stony Creek 1 ,21,5,81,107
Warren,State Assembly,114,Matthew J. Simpson,REP,"Horicon 1,2 ",123,30,452,605
Warren,State Assembly,114,Matthew J. Simpson,REP,Thurman 1 ,19,13,256,288
Warren,State Assembly,114,Matthew J. Simpson,REP,"Warrensburg 1,2,3 ",133,92,765,990
Warren,State Assembly,114,Matthew J. Simpson,REP,"Queensbury Ward 1 1,2,3,4,5 ",419,600,1369,2388
Warren,State Assembly,114,Matthew J. Simpson,REP,"Queensbury Ward 2  1,2,3,4 ",341,420,1016,1777
Warren,State Assembly,114,Matthew J. Simpson,REP,"Queensbury Ward 3 1,2,3,4 ",297,455,1125,1877
Warren,State Assembly,114,Matthew J. Simpson,REP,"Queensbury Ward 4 1,2,3 ",208,286,1040,1534
Warren,State Assembly,114,Matthew J. Simpson,REP,Glens Falls Ward 1 1 ,48,31,240,319
Warren,State Assembly,114,Matthew J. Simpson,REP,"Glens Falls Ward 2 1,2 ",77,81,478,636
Warren,State Assembly,114,Matthew J. Simpson,REP,"Glens Falls Ward 3 1,2 ",84,102,371,557
Warren,State Assembly,114,Matthew J. Simpson,REP,Glens Falls Ward 4 1 ,42,28,187,257
Warren,State Assembly,114,Matthew J. Simpson,REP,"Glens Falls Ward 5 1,2 ",55,57,418,530
Warren,State Assembly,114,Matthew J. Simpson,REP,"Bolton 1,2 ",114,38,559,711
Warren,State Assembly,114,Matthew J. Simpson,REP,"Chester 1,2 ",175,63,904,1142
Warren,State Assembly,114,Matthew J. Simpson,REP,Hague 1 ,31,13,189,233
Warren,State Assembly,114,Matthew J. Simpson,REP,"Johnsburg 1,2 ",96,14,487,597
Warren,State Assembly,114,Matthew J. Simpson,REP,"Lake George 1,2 ",145,137,735,1017
Warren,State Assembly,114,Matthew J. Simpson,REP,"Lake Luzerne 1,2 ",126,71,808,1005
Warren,State Assembly,114,Matthew J. Simpson,REP,Stony Creek 1 ,31,2,228,261
Warren,State Assembly,114,Matthew J. Simpson,CON,"Horicon 1,2 ",12,6,42,60
Warren,State Assembly,114,Matthew J. Simpson,CON,Thurman 1 ,2,0,32,34
Warren,State Assembly,114,Matthew J. Simpson,CON,"Warrensburg 1,2,3 ",12,8,54,74
Warren,State Assembly,114,Matthew J. Simpson,CON,"Queensbury Ward 1 1,2,3,4,5 ",41,67,133,241
Warren,State Assembly,114,Matthew J. Simpson,CON,"Queensbury Ward 2  1,2,3,4 ",23,37,98,158
Warren,State Assembly,114,Matthew J. Simpson,CON,"Queensbury Ward 3 1,2,3,4 ",44,52,120,216
Warren,State Assembly,114,Matthew J. Simpson,CON,"Queensbury Ward 4 1,2,3 ",19,25,106,150
Warren,State Assembly,114,Matthew J. Simpson,CON,Glens Falls Ward 1 1 ,5,2,29,36
Warren,State Assembly,114,Matthew J. Simpson,CON,"Glens Falls Ward 2 1,2 ",6,11,43,60
Warren,State Assembly,114,Matthew J. Simpson,CON,"Glens Falls Ward 3 1,2 ",13,10,39,62
Warren,State Assembly,114,Matthew J. Simpson,CON,Glens Falls Ward 4 1 ,4,0,18,22
